cluster,center_x,center_y,size
861,126.686535,36.07965301,3041
862,128.6506335,35.23311312,307
863,128.7333761,35.83684477,405
864,126.9054858,35.10604171,266
865,129.3653438,35.56106023,500
866,129.3685092,35.56749362,307
867,128.6420738,35.85666516,4157
868,129.3310448,36.00847574,236
869,129.3386267,36.00626455,842
870,129.3995944,36.08251659,1149
871,129.3884805,36.08923956,494
872,128.4942837,35.80154733,2805
873,128.7281069,35.82962721,1083
874,128.8472923,35.19865402,1073
875,128.8515495,35.2092066,216
876,128.7222478,35.82336061,389
877,128.7192574,35.82818812,469
878,126.9317768,35.12857926,1473
879,129.356944,35.56314593,2694
880,129.0340283,35.3413469,4939
881,129.0450117,35.35975928,689
882,128.8296567,35.21648454,438
883,128.8142512,35.23062049,976
884,129.3236218,35.53774695,26714
885,126.7708402,35.61151254,211
886,128.5985047,35.21621041,1651
887,128.6260057,35.24590314,268
888,126.8215587,35.22097969,1216
889,126.8140835,35.20967337,576
890,128.6317492,35.24107647,400
891,128.6399,35.23401846,1479
892,129.2673095,35.56385007,290
893,129.2731625,35.55786933,447
894,129.3413768,35.56368142,4131
895,127.3136669,37.9448439,1309
896,127.3700621,38.03313635,303
897,129.2830537,35.54843869,479
898,129.2936746,35.55246027,1311
899,129.3087681,35.55651451,1373
900,127.495257,37.66950306,1516
901,127.2536844,36.27083676,988
902,127.2396963,36.2874365,1647
903,128.8011805,35.19368776,2256
904,128.7968323,35.18634181,392
905,128.7949412,35.17802894,386
906,126.8368005,35.18960382,3292
907,128.9413971,35.21590527,1154
908,128.9678925,35.21747616,272
909,128.9836634,35.2171799,1678
910,129.2750036,35.55111801,668
911,128.8191272,35.20530926,267
912,126.7935886,35.67508343,219
913,128.5628629,35.23244964,446
914,128.8124595,35.17386503,2171
915,128.8240679,35.17032872,815
916,129.0825253,35.11136794,311
917,129.3353396,35.55177064,500
918,126.82045,35.19043092,3705
919,126.8101136,35.17064154,8664
920,127.5251523,36.33933614,306
921,129.3299831,35.55626845,782
922,129.3206544,35.55478414,2065
923,128.8372523,35.2332844,325
924,128.8081998,35.20353355,819
925,128.8151058,35.19978762,299
926,127.0168951,36.2609135,508
927,127.7512893,37.10763865,316
928,129.3525978,36.02563969,695
929,129.3673038,36.0135501,434
930,127.5458877,37.88752279,236
931,129.2605135,35.5561384,373
932,127.6204388,36.24674275,308
933,127.5750288,36.29794317,4753
934,129.2605575,35.54198505,489
935,129.3687506,36.04807858,612
936,128.6142289,35.24654154,209
937,127.508275,37.82253091,2668
938,128.8516618,35.22210618,234
939,127.4198122,37.73704391,1372
940,128.6693796,35.21709554,267
941,127.3672451,37.76650138,425
942,127.3491685,37.81789603,937
943,129.2591499,35.55039244,900
944,129.265464,35.5516318,341
945,126.8132638,35.94810345,682
946,128.6849609,35.24036873,1194
947,128.6699694,35.24773033,693
948,128.5990865,35.25704855,437
949,126.8657354,35.18746702,239
950,128.6623528,35.24004729,306
951,128.6590937,35.24558535,286
952,128.6773674,35.23637634,252
953,128.6705424,35.23540198,628
954,128.6917294,35.22783807,449
955,126.9446417,35.73084962,248
956,126.860361,35.57549231,9760
957,126.9408327,35.65457304,368
958,126.69551,36.01216151,1213
959,128.7001634,35.22355598,597
960,128.6918464,35.21994668,1253
961,128.6802484,35.22305502,8617
962,126.5314028,35.93842075,249
963,126.566913,35.95690352,1767
964,129.3403456,36.02596929,706
965,129.3413393,36.01975818,266
966,126.7702349,35.96230616,214
967,127.6342316,37.11821338,2755
968,128.9857935,35.08308245,343
969,129.3484631,36.01924767,318
970,127.207756,36.21458489,857
971,126.6285201,35.96717495,546
972,126.8868066,35.68795823,269
973,126.8949952,35.69208524,246
974,128.5632163,35.21619586,357
975,129.0065261,35.08904773,591
976,128.6375292,35.25771942,2260
977,128.9710252,35.07841621,3111
978,129.3693852,36.02345741,1362
979,128.9853448,35.07133837,315
980,128.9755215,35.09168532,997
981,129.3587363,36.03889878,1283
982,129.3663239,36.03610434,3086
983,128.6460363,35.24878126,424
984,129.3605411,36.02642138,469
985,127.1736604,36.30998531,238
986,126.8771477,35.13294747,222
987,128.6503317,35.24340863,935
988,128.6534035,35.23992538,327
989,126.7161207,35.97128845,17576
990,126.6884872,35.94479841,752
991,129.3606057,36.01837491,509
992,129.3544373,36.01299337,1761
993,128.9797087,35.06223647,881
994,127.4430354,36.22176198,220
995,128.9652971,35.04945282,231
996,128.9708449,35.05601751,965
997,126.43305,36.93826072,785
998,126.3762413,36.98742609,262
999,126.8154439,35.8489391,444
1000,128.6195548,35.2521649,267
1001,128.6242534,35.26389881,1234
1002,128.6251509,35.25648256,452
1003,128.585547,35.22051219,3031
1004,126.6655976,35.95575957,304
1005,127.6883508,36.92820982,2196
1006,128.5822605,35.23492356,4503
1007,127.2080987,35.76999935,277
1008,127.206117,35.97559063,455
1009,128.6140255,35.26032192,333
1010,128.9972383,35.09095244,374
1011,127.8277408,37.0165231,556
1012,128.6084458,35.25663064,509
1013,128.6129377,35.25521643,433
1014,128.8724791,35.24909597,549
1015,128.8694519,35.26253652,2261
1016,127.8280858,36.98754216,434
1017,127.7972425,36.97359192,422
1018,127.4910491,36.10434139,3975
1019,128.5711755,35.21762663,1231
1020,128.9201497,35.23249062,1101
1021,127.5061508,36.22323147,262
1022,127.4655514,36.18785399,1204
1023,127.3984256,36.16386497,240
1024,128.9636925,35.0947021,225
1025,128.9603178,35.11832307,345
1026,126.8679785,35.99128576,1341
1027,128.6823556,35.8747825,293
1028,127.4654238,36.28017576,1381
1029,127.2501851,36.3624327,341
1030,127.2484965,36.40042926,218
1031,127.3411904,36.25354438,210
1032,127.4362906,36.7825896,1330
1033,128.9847303,35.0987551,642
1034,128.9943532,35.09957327,1872
1035,127.0753609,38.09867126,945
1036,126.6819942,35.97024223,420
1037,126.6777198,35.96932923,534
1038,128.6660473,35.88034856,1536
1039,128.6502296,35.88861717,498
1040,128.6388252,35.89478259,484
1041,127.8720204,36.96427026,263
1042,128.5761454,35.20460183,4981
1043,128.5663534,35.19770957,729
1044,127.9047823,36.94805009,215
1045,128.8829382,35.2302629,3714
1046,128.5617227,35.18877472,409
1047,128.5604923,35.18047571,1829
1048,128.9586763,35.09823195,387
1049,128.9607802,35.10245449,351
1050,127.1159526,35.73009162,252
1051,127.0827604,36.0630696,254
1052,127.9198706,37.00826497,626
1053,128.9750315,35.10339392,896
1054,128.87176,35.22971666,524
1055,128.8666458,35.23480631,2330
1056,127.3200483,36.31429937,721
1057,127.330535,36.29982002,5978
1058,127.0431566,36.08004939,296
1059,128.8527846,35.23326981,380
1060,127.6457817,36.83194333,486
1061,127.1004263,36.25631082,629
1062,128.9645761,35.11177113,499
1063,128.9675754,35.10637819,1095
1064,128.8940699,35.22967035,212
1065,128.8990469,35.23006877,459
1066,126.994671,35.71644436,527
1067,127.0148816,36.15655617,1062
1068,127.0110651,36.11601605,306
1069,128.8601815,35.23560679,542
1070,128.8673741,35.24296805,528
1071,128.9092744,35.24791387,657
1072,127.3505351,36.38944243,980
1073,127.4232595,36.40043946,450
1074,127.404168,36.39800729,2198
1075,128.9006692,35.24020485,337
1076,128.9037722,35.24469567,649
1077,126.4848572,37.25752088,959
1078,126.5864905,37.24593619,1741
1079,127.9249877,36.95633221,260
1080,127.4234636,36.44347999,5168
1081,127.1035323,36.12964224,1247
1082,127.0929846,36.19479213,7728
1083,126.9818901,35.87808004,553
1084,127.0130765,35.82158692,945
1085,126.9980213,35.78027579,559
1086,126.9262314,35.77764915,268
1087,126.8697678,35.84736392,219
1088,126.8926344,35.80318104,5293
1089,127.4979483,36.52000254,258
1090,126.5462885,36.69881331,1089
1091,127.306908,36.35868825,328
1092,127.6319296,36.77073112,218
1093,126.8984123,35.20471709,713
1094,126.8928978,35.2074441,229
1095,127.3570692,36.53606092,1381
1096,127.4529738,36.73738775,1428
1097,127.4270953,36.71151749,4332
1098,127.3944144,36.37633918,259
1099,127.3992455,36.42393372,326
1100,127.4059453,36.42348478,407
1101,126.9213428,35.18684288,1656
1102,126.8927889,35.18892068,722
1103,127.3823645,36.37518031,603
1104,127.3786043,36.38528143,298
1105,127.3041101,36.3784421,202
1106,128.969391,35.12941212,2029
1107,127.3092269,36.34184044,2249
1108,127.1657193,35.93406065,1097
1109,126.9028628,35.18945372,1682
1110,126.3876425,37.70361479,452
1111,128.4900178,35.83819344,1398
1112,126.8784886,35.17593943,2536
1113,126.4503148,36.83048823,1197
1114,127.1215547,35.92317963,273
1115,127.1234156,35.96148744,1249
1116,126.9625833,36.07802911,781
1117,126.9468641,36.01236683,1068
1118,126.6239363,36.50311345,1335
1119,127.0751376,35.91342259,1386
1120,126.8940742,35.17933269,1574
1121,126.9018281,35.17966775,317
1122,126.4984666,36.77511567,557
1123,127.394552,36.43280803,459
1124,127.3865187,36.43454858,606
1125,127.3194068,36.36612623,1053
1126,127.3186744,36.37414927,1651
1127,127.3081457,36.38770828,226
1128,127.3172002,36.38674294,232
1129,127.3127856,36.3915827,735
1130,126.4251895,36.75566723,254
1131,126.4548944,36.77764845,10030
1132,129.0172345,35.07834132,519
1133,127.9391938,36.95880429,988
1134,127.0530224,35.991123,384
1135,127.3907236,36.42538824,526
1136,127.39121,36.42926123,308
1137,126.5514922,36.60408183,295
1138,127.3218822,37.5463072,840
1139,126.7158094,36.61817322,291
1140,127.330551,36.49866973,288
1141,127.9167815,36.97161883,362
1142,127.3514795,36.30549278,2427
1143,127.0253871,35.94240257,252
1144,127.3246177,36.62441188,2215
1145,127.266272,36.52818686,299
1146,126.7030169,36.7442279,316
1147,127.2064249,36.49726595,222
1148,128.477151,35.85220025,335
1149,127.3111997,36.49804451,566
1150,126.6691292,36.70303781,1265
1151,127.2805413,36.55544777,473
1152,127.2954202,36.5996439,5104
1153,126.6781416,36.6553782,2446
1154,126.6631874,36.59882837,5948
1155,127.3603534,36.61341745,1174
1156,127.3002823,36.4854893,1282
1157,127.2887741,36.47782529,1650
1158,127.9308896,36.97178652,2812
1159,127.2772811,36.47317224,536
1160,127.2813452,36.46703467,384
1161,127.2840862,38.08327317,922
1162,127.3732062,36.66421989,459
1163,127.3898462,36.67558712,238
1164,126.6702319,36.81481679,213
1165,127.2222891,38.20248337,2110
1166,127.3091739,38.15809609,1416
1167,126.9168367,35.95247197,242
1168,126.9630123,35.94856016,20844
1169,127.9188554,36.98056093,772
1170,127.3452846,36.3223457,888
1171,126.4083155,37.63519117,447
1172,127.2624667,36.50819974,280
1173,127.2587324,36.514384,681
1174,126.7711064,36.80915717,1350
1175,127.4235107,36.50050297,201
1176,126.5808557,36.8112988,281
1177,127.9406791,36.98446219,549
1178,127.5359491,36.72145743,1658
1179,127.5794878,36.78262663,3542
1180,127.9342876,36.9847207,514
1181,128.5215479,35.85699357,851
1182,126.7110668,36.8454262,306
1183,126.6913196,36.90248642,1512
1184,126.5427299,37.01564734,355
1185,126.5916131,36.98645683,381
1186,126.9172477,37.96663594,833
1187,127.1538366,35.87440747,449
1188,126.8227332,36.8885132,364
1189,126.5994835,36.92464688,216
1190,127.9297559,36.9891431,531
1191,127.9242906,36.98947258,588
1192,127.4346021,36.55926368,462
1193,126.7463312,36.93819828,332
1194,126.7719453,36.95602358,1451
1195,126.7743177,36.88369954,277
1196,126.7551048,36.8813103,491
1197,127.2353291,36.51947525,415
1198,126.6208743,37.16924509,242
1199,126.692056,36.96443052,789
1200,127.0587687,35.838133,1945
1201,128.5093191,35.83281147,553
1202,128.504707,35.83766318,260
1203,128.5005481,35.84197827,278
1204,127.0888044,35.79664972,674
1205,126.4606956,37.43878099,254
1206,126.45143,37.44953277,204
1207,128.4852094,35.85086677,205
1208,128.4905869,35.84929348,397
1209,126.4944166,37.49018273,3207
1210,126.4647569,37.46796323,263
1211,127.0762899,35.87222375,1676
1212,128.4954972,35.85572975,1009
1213,127.0820132,35.84951497,492
1214,127.0764546,35.84308544,879
1215,127.2487183,36.49477321,504
1216,127.6048276,37.49256314,1965
1217,127.2354256,36.50549257,468
1218,127.2487082,36.50362485,567
1219,128.5135776,35.84963173,417
1220,128.5072346,35.85490406,1744
1221,127.2491672,36.51169314,502
1222,127.2427045,36.51171956,476
1223,127.4593842,36.324541,1653
1224,127.4545248,36.30528866,1856
1225,127.3972333,36.64391948,250
1226,127.2632047,36.49580042,902
1227,127.2586953,36.48782354,3063
1228,127.2512699,36.48561173,650
1229,128.62144,35.90967461,1123
1230,126.5799537,37.49237093,242
1231,126.5345983,37.49224851,558
1232,126.559502,37.48947409,3017
1233,127.5382216,37.41456775,383
1234,128.5208907,35.83534493,1324
1235,126.6208822,36.88401632,295
1236,126.6292483,36.89223303,1844
1237,127.1235636,35.86552653,5702
1238,129.0969044,35.12350132,399
1239,126.6458601,36.90124215,422
1240,127.5090247,36.58816724,201
1241,127.4208075,36.37650286,247
1242,129.1221598,35.21529368,505
1243,127.4011043,37.5121993,308
1244,127.3658951,36.30515878,899
1245,129.037889,35.16606309,2897
1246,127.1005437,35.83468651,1132
1247,127.1055941,35.85327412,548
1248,126.6374271,36.89032862,315
1249,126.6366049,36.89775278,1392
1250,126.9344186,35.1742401,399
1251,129.0396444,35.09036122,5387
1252,126.8660026,35.1713164,882
1253,127.5258939,37.4684837,379
1254,127.4604915,37.51989941,316
1255,126.9347286,35.18475274,526
1256,127.3382748,36.37004742,520
1257,126.9061671,35.17053376,233
1258,127.4529179,36.66641402,532
1259,127.3396963,36.33376837,1325
1260,129.0804744,35.12505849,226
1261,126.8975694,35.12211762,1224
1262,126.9003367,35.1361425,7967
1263,128.6220961,35.89922444,202
1264,126.9298892,35.17921437,690
1265,126.9229938,35.17248115,731
1266,126.9139897,35.17515738,698
1267,126.8976421,35.16727703,383
1268,126.933406,35.16483894,554
1269,127.3405152,36.34590909,346
1270,127.3421294,36.35724762,8146
1271,126.8739277,35.14293299,788
1272,126.9316782,35.15363294,1569
1273,128.6029024,35.88857875,250
1274,127.4164415,36.36723369,261
1275,127.500671,37.48079596,259
1276,127.4946279,37.49139455,2832
1277,128.9717644,35.14287172,1167
1278,127.4025249,36.36580903,1286
1279,127.408058,36.36873756,471
1280,128.5438094,35.87800571,380
1281,128.597951,35.84336424,4234
1282,126.8661997,35.12068396,205
1283,126.8567619,35.1153321,357
1284,126.878597,35.15257491,402
1285,127.1039758,35.81631605,5990
1286,127.5871795,37.37449147,308
1287,126.9027157,35.15342463,1118
1288,128.6085596,35.89309468,493
1289,126.8813024,35.15720339,355
1290,126.8834665,35.1596515,260
1291,126.8580723,35.16395868,441
1292,126.8624074,35.15803488,982
1293,126.8653904,35.14625285,244
1294,128.6304957,35.82327173,1444
1295,126.8573936,35.13279721,1022
1296,126.8571722,35.14195326,1378
1297,129.0891808,35.25786675,1653
1298,129.090474,35.26817768,2512
1299,128.6396155,35.82161805,1199
1300,128.6447002,35.81717895,236
1301,127.1211387,35.8121895,17721
1302,126.9175336,35.16346734,727
1303,128.6067091,35.90495358,2721
1304,128.6187054,35.89421906,482
1305,128.6104848,35.89906005,500
1306,126.8607191,35.11778643,2033
1307,126.8618693,35.11575207,277
1308,127.4637742,36.66433072,281
1309,126.858267,35.14936565,340
1310,126.8489862,35.15195609,4813
1311,127.4614612,36.60229852,467
1312,127.3809748,36.3683663,1138
1313,126.9030678,35.16519087,226
1314,126.9242007,35.14994179,683
1315,127.1416903,35.84258044,771
1316,127.5078598,36.61958695,9103
1317,127.1525948,35.85842437,668
1318,127.4412503,36.60862897,230
1319,127.4569032,36.61804261,205
1320,127.4456455,36.61726929,1618
1321,126.9072353,35.16007346,574
1322,129.1209423,35.20288598,1725
1323,129.0379194,35.15482897,846
1324,127.4443653,36.85878393,3491
1325,127.373194,36.31649318,258
1326,127.3786033,36.2988438,355
1327,127.383649,36.29622611,557
1328,127.1706261,35.84100214,248
1329,127.4452117,36.36348672,310
1330,127.15528,35.83663718,732
1331,129.054425,35.17596703,747
1332,129.1308855,35.19686285,1037
1333,129.1252049,35.18767635,2191
1334,126.910845,35.16000985,509
1335,127.1771474,35.82658504,560
1336,127.165618,35.83036623,2909
1337,129.0022114,35.14960784,1111
1338,129.0207569,35.1516623,4529
1339,127.1517602,35.84478968,431
1340,127.1572707,35.84910805,628
1341,127.4471522,36.34630276,4493
1342,127.6309818,37.17507087,207
1343,127.4294355,36.93438909,462
1344,127.6623357,37.20694775,269
1345,127.5752651,37.29884124,221
1346,129.0358887,35.21056458,1216
1347,127.3775781,36.36190744,1843
1348,126.8950471,36.87458657,886
1349,128.9861999,35.14333224,981
1350,128.9781263,35.13796945,444
1351,127.0687601,38.02364071,2475
1352,126.9202966,35.14005416,382
1353,129.0503163,35.16978779,1135
1354,129.0474139,35.1797045,278
1355,127.6072876,37.03505133,386
1356,129.0071869,35.20827838,4533
1357,129.0256406,35.21153637,890
1358,127.6838588,37.30859038,431
1359,127.6121975,37.24129042,404
1360,127.5850337,36.98921115,2432
1361,127.3806991,36.31567058,820
1362,127.5416377,36.90753289,2781
1363,127.4992617,36.90706709,660
1364,127.3787834,36.32493701,757
1365,127.3718956,36.3227483,222
1366,129.048895,35.15783275,308
1367,129.1110963,35.11990162,2534
1368,129.1117196,35.13296587,771
1369,127.1360256,35.8289985,205
1370,128.5124059,35.80876177,398
1371,126.9099838,35.15039786,221
1372,127.4672253,36.61151215,1148
1373,127.4722619,36.61748708,531
1374,127.1266327,35.84301959,741
1375,127.1320336,35.83730753,392
1376,126.913476,35.15446491,1240
1377,128.6442162,35.86598271,334
1378,127.1441377,35.83284492,329
1379,127.4349451,36.34169287,291
1380,129.0170495,35.11114439,1550
1381,127.4968971,37.01791059,642
1382,127.4776539,36.6362311,414
1383,129.0762607,35.14375381,202
1384,128.5469206,35.81212958,966
1385,127.4380763,36.3651713,1165
1386,126.9171839,35.14729039,1179
1387,126.9136119,35.1494855,667
1388,127.4369783,36.34996449,592
1389,127.3867553,36.30602568,679
1390,127.6618808,37.25544016,524
1391,127.6524744,37.25838651,213
1392,127.6397758,37.26403524,284
1393,127.6426072,37.30786124,1135
1394,127.634762,37.29519887,2692
1395,127.6365144,37.2763657,227
1396,127.4895152,36.9656436,1100
1397,127.4655291,36.98121648,370
1398,127.4426139,36.99045104,948
1399,127.42246,36.3403483,212
1400,127.4670257,36.62542079,237
1401,127.4269667,36.35129161,215
1402,127.4321969,36.35248797,259
1403,127.4314593,36.36680002,489
1404,127.4271664,36.36223389,1158
1405,127.3893017,36.31379669,638
1406,127.3961495,36.32129292,2250
1407,128.5221863,35.80841292,322
1408,129.024887,35.08812361,234
1409,127.428176,36.3139244,442
1410,127.4366415,36.31459641,733
1411,127.4303591,36.31919797,214
1412,129.0662133,35.1454818,421
1413,127.461728,36.63381505,1828
1414,127.4510329,36.63363131,375
1415,127.4161166,36.34805943,899
1416,127.1468805,35.81279552,505
1417,127.3195235,37.46586858,1261
1418,129.0471952,35.12924371,757
1419,128.9775202,35.16428044,665
1420,126.7652588,36.65888953,229
1421,126.7426392,36.68645742,409
1422,126.8759433,36.77303842,549
1423,128.5166117,35.81809826,219
1424,128.5247164,35.81434879,1414
1425,126.7939916,36.68752848,224
1426,127.4136671,36.35804962,454
1427,127.1428108,35.82021033,1859
1428,127.144068,35.82530687,1104
1429,127.4102932,36.35365313,311
1430,127.4070565,36.3587474,419
1431,128.5245745,35.82078702,719
1432,128.5266005,35.82514449,771
1433,128.5357118,35.80740932,513
1434,128.9952239,35.19809235,561
1435,128.5370943,35.81175459,233
1436,126.8433336,36.72602616,483
1437,127.3778062,36.35152491,4250
1438,127.3689749,36.34613788,595
1439,127.3687831,36.35297315,299
1440,127.4658665,36.64623047,913
1441,128.5386062,35.81833284,795
1442,128.5329893,35.81720096,268
1443,129.0423151,35.11985451,2269
1444,126.8328502,36.68912667,1876
1445,126.8476452,36.68051697,1294
1446,127.3581069,36.35447658,231
1447,127.3633729,36.35636277,664
1448,128.6480391,35.87930189,259
1449,127.4558795,36.65362737,264
1450,127.4584999,36.64978294,288
1451,127.420979,36.64469687,278
1452,127.4132565,36.3359664,790
1453,127.4867543,36.62055232,691
1454,127.4951566,36.60950051,281
1455,127.4870017,36.60947593,795
1456,129.021243,35.10321288,379
1457,127.3833418,36.33397515,354
1458,127.3812987,36.33724856,485
1459,127.4930561,36.65709452,259
1460,127.4320682,36.62529289,3077
1461,127.3966558,36.34904055,1362
1462,127.4694394,36.65301883,250
1463,127.4758414,36.64957508,1009
1464,129.0667951,35.1363036,412
1465,127.4282716,36.64223389,1722
1466,127.4281957,36.63395479,896
1467,127.4739582,36.66312374,232
1468,127.4400288,36.63658509,328
1469,127.44205,36.62967624,355
1470,129.0397915,35.11351089,1129
1471,129.0366621,35.10626215,3355
1472,127.382392,36.34500809,327
1473,127.4765546,37.09241491,524
1474,128.5368055,35.87073037,1197
1475,127.4102358,36.3228096,1465
1476,128.6110335,35.83417877,449
1477,128.6120221,35.84231888,299
1478,127.4248215,37.07435524,642
1479,127.3752984,37.07347774,387
1480,128.9892763,35.19643644,260
1481,127.4973615,36.67147702,462
1482,127.5027984,36.6735737,1306
1483,129.0363252,35.09965126,1412
1484,127.3935052,36.33989417,276
1485,127.4828088,36.65495982,209
1486,127.4890442,36.63427372,3737
1487,127.487416,36.65070339,816
1488,128.9844658,35.19130325,332
1489,128.9897142,35.18898316,1110
1490,129.0604798,35.14109388,3496
1491,129.0591162,35.13630415,1560
1492,127.388071,36.35034993,2846
1493,129.0241578,35.09363426,287
1494,129.0284865,35.09987652,5499
1495,127.4806018,36.66706937,332
1496,127.4921443,36.66763805,1401
1497,128.6337001,35.8855284,854
1498,128.6394448,35.87727984,1735
1499,127.38921,36.34370293,215
1500,127.3881125,36.34078248,1022
1501,129.0586001,35.14895746,320
1502,128.9927588,35.15401603,961
1503,127.420517,36.33004148,272
1504,127.4283113,36.3345641,352
1505,127.4323295,36.32929213,1880
1506,127.4820178,37.17115649,398
1507,127.516454,37.14237495,449
1508,128.6226592,35.83664162,1355
1509,128.5759,35.83959084,1559
1510,128.5713653,35.84880008,659
1511,127.4279283,36.32880131,735
1512,127.4246662,36.32907503,214
1513,127.4202234,36.3265018,953
1514,128.98132,35.15358098,1289
1515,128.6227767,35.8518899,786
1516,128.9860758,35.15434169,629
1517,128.5518635,35.83836859,246
1518,128.9812385,35.17017751,472
1519,128.5470877,35.82440754,585
1520,129.0939752,35.17382257,649
1521,129.1016732,35.17240626,509
1522,128.9840441,35.16431784,1154
1523,128.9797268,35.15981713,1919
1524,128.6184385,35.86519245,310
1525,126.491141,37.64348734,769
1526,128.6153691,35.85462291,801
1527,128.6125281,35.85986663,424
1528,127.2014486,36.6833622,718
1529,128.5433453,35.83897576,476
1530,128.5634809,35.83491432,395
1531,128.564853,35.83873967,386
1532,128.5574953,35.83545717,932
1533,128.5507619,35.83041978,484
1534,129.1043313,35.21476427,1395
1535,129.1119812,35.22013185,228
1536,128.6254751,35.86194568,2473
1537,128.5331912,35.83636655,639
1538,129.0554199,35.15973529,468
1539,129.0599601,35.16122564,2275
1540,129.0797926,35.19625311,520
1541,127.2458759,38.00427019,392
1542,128.6294201,35.8774615,833
1543,129.0815881,35.21806874,4228
1544,129.1103622,35.19766319,391
1545,129.0562854,35.15704583,568
1546,129.1040144,35.19529365,350
1547,129.0882167,35.2377151,718
1548,129.0904223,35.24555287,2028
1549,128.6247758,35.87466598,246
1550,128.6268913,35.87089429,489
1551,129.0593232,35.15547675,1069
1552,129.090843,35.12932389,225
1553,129.0918582,35.22589957,365
1554,129.0871046,35.23063816,2082
1555,129.064058,35.17398013,328
1556,129.0998629,35.19626505,244
1557,129.1005796,35.2007097,1233
1558,129.0620118,35.19800064,2530
1559,129.0637181,35.16050825,298
1560,129.0629737,35.15874482,2238
1561,129.0711029,35.1973983,380
1562,129.067999,35.20449806,909
1563,129.073861,35.20236538,272
1564,129.0833875,35.20365013,2684
1565,129.0726736,35.20664161,228
1566,129.0848285,35.17568292,788
1567,127.324738,37.00830411,461
1568,128.5600413,35.87734295,442
1569,128.5441526,35.86233774,253
1570,127.3786032,37.1610529,958
1571,128.5370376,35.85784954,796
1572,128.6134092,35.88087112,2002
1573,128.5275643,35.84995775,279
1574,128.5346254,35.85009852,930
1575,128.5306253,35.85728806,480
1576,128.560538,35.85852512,234
1577,128.5648111,35.86022077,301
1578,128.5570457,35.85311765,444
1579,128.5446796,35.84581749,215
1580,128.5351578,35.84325221,960
1581,128.5561282,35.86456944,455
1582,129.1010064,35.18719862,2662
1583,128.5645726,35.88883927,1755
1584,128.5468266,35.85423308,549
1585,128.5533552,35.85572215,562
1586,128.5564366,35.87130202,630
1587,128.5604743,35.86697697,211
1588,129.0735663,35.1905715,1682
1589,129.1071033,35.17612813,489
1590,129.0867,35.19086148,207
1591,129.0795819,35.18514203,5123
1592,129.0738741,35.1775379,483
1593,129.0701351,35.17191641,1226
1594,126.9543638,36.85860826,357
1595,128.5704203,35.87614291,1168
1596,129.1246199,35.15631255,1460
1597,129.1177192,35.15452861,347
1598,129.0902079,35.13536058,1553
1599,129.1001742,35.1366064,2280
1600,128.5712392,35.86283772,337
1601,129.1131226,35.1578672,601
1602,129.1106055,35.14437415,2757
1603,126.9053832,37.76327817,279
1604,128.5594541,35.89362248,573
1605,128.5769516,35.85828491,373
1606,129.1167439,35.1681219,240
1607,129.114628,35.16526318,818
1608,128.588725,35.88519415,431
1609,128.5903847,35.89003948,820
1610,128.5794782,35.89964434,433
1611,128.5769958,35.89077371,3542
1612,126.9423671,37.7185048,367
1613,126.9765462,37.72248358,585
1614,128.5827622,35.85455212,832
1615,128.5916611,35.85248964,288
1616,128.5894339,35.8567733,369
1617,128.5794418,35.86906815,1460
1618,128.5816468,35.86908922,1012
1619,126.4900835,37.7407761,3349
1620,128.5870106,35.87391624,689
1621,128.6052337,35.87117233,317
1622,128.6038305,35.87640062,868
1623,128.6055912,35.85542357,533
1624,128.6036579,35.86389175,714
1625,127.1973633,37.05960134,571
1626,127.1477576,37.09731838,990
1627,128.5964691,35.86605054,1126
1628,128.591392,35.8663351,1180
1629,128.5916427,35.87046082,910
1630,128.5960513,35.87245019,1230
1631,128.5962497,35.87607891,433
1632,126.8723632,37.84900766,795
1633,127.2936274,36.76259725,765
1634,127.352386,37.60678427,546
1635,126.7842372,37.85718602,1567
1636,126.7842784,37.86670388,434
1637,127.1019011,36.72942491,843
1638,126.8798205,36.98198814,319
1639,127.2561643,36.74155384,306
1640,126.9594039,36.78730509,1065
1641,126.9336359,36.77424277,476
1642,126.8526403,36.9598968,422
1643,126.8451783,36.98683352,1329
1644,126.9018479,37.70761871,1803
1645,127.0430572,36.86807065,300
1646,126.9752595,37.89500727,370
1647,126.9733924,37.00720601,527
1648,127.0062094,37.90661353,279
1649,126.8372627,37.82852599,291
1650,126.817548,37.83230668,264
1651,126.8225651,37.60587739,221
1652,127.2247285,37.9303995,384
1653,127.5431977,37.20624556,988
1654,127.2024855,36.87722096,884
1655,127.2267209,36.91485883,908
1656,127.0548876,37.90166524,7884
1657,126.6902921,37.17491985,1014
1658,127.0240835,37.86811163,432
1659,127.0080647,37.86932813,595
1660,126.7336981,37.82726719,398
1661,126.8736145,37.75075857,993
1662,127.0679115,37.83885702,2591
1663,127.3214817,37.19598364,458
1664,127.3110241,37.1648357,263
1665,127.2106353,37.88565362,275
1666,127.2019125,37.89705958,2541
1667,126.8347288,37.64644348,237
1668,126.8429498,37.65522904,304
1669,126.8366208,37.65646794,2221
1670,126.9901687,36.75105118,567
1671,126.9934322,37.78768797,985
1672,127.0534464,37.82975554,364
1673,127.0479568,37.81926498,1219
1674,126.8453005,37.61959912,742
1675,126.8222462,37.62378784,2080
1676,126.8324809,37.63457485,4173
1677,127.0063674,36.78221652,9728
1678,127.0261123,36.75655898,354
1679,126.9989683,37.80453708,225
1680,127.1314474,36.91482354,1782
